"X" "Y" "full_id" "building" "nvol"
10.3271174 44.7933732 "w1140676794" "Abitazioni" 30
10.3251118 44.8022078 "r2398295" "Abitazioni" 32
10.3381865 44.7812907 "w1133259011" "Abitazioni" 32
10.2847656 44.7974886 "w179477027" "Abitazioni" 32
10.3127921 44.7640116 "w140387776" "Università" 30
10.3277753 44.7885174 "w1138549314" "Abitazioni" 38
10.308861 44.8024645 "w179587547" "Abitazioni" 30
10.3119159 44.7912042 "r1085329" "Abitazioni" 32
10.3118319 44.8114528 "w179059690" "Abitazioni" 34
10.3395675 44.829514 "w182126254" "Abitazioni" 30
10.3312 44.7734859 "w1140615461" "Abitazioni" 30
10.3131918 44.7887849 "w179471214" "Abitazioni" 30
10.3337039 44.8118125 "w182137645" "Abitazioni" 30
10.3297953 44.797618 "r2398422" "Abitazioni" 30
10.3285563 44.7979649 "r2398366" "Abitazioni" 30
10.2963349 44.7789706 "w179291018" "Abitazioni" 36
10.3300588 44.7989012 "w179588780" "Abitazioni" 30
10.354484 44.7681123 "w648760691" "Abitazioni" 32
10.3205819 44.7770039 "w179422448" "Abitazioni" 32
10.2950713 44.7881491 "w179475812" "Abitazioni" 30
10.3027365 44.8069815 "w179585623" "Abitazioni" 30
10.3603216 44.8057147 "w179474321" "Abitazioni" 36
10.346225 44.7798394 "w36125459" "Abitazioni" 32
10.3509142 44.8005643 "w179586890" "Abitazioni" 30
10.3228469 44.7708197 "w179468944" "Abitazioni" 30
10.3328567 44.8196891 "w182123059" "Abitazioni" 30
10.3517395 44.7809517 "w1133346194" "Abitazioni" 30
10.313376 44.7989052 "w179585762" "Abitazioni" 30
10.3123521 44.7847453 "w179474213" "Abitazioni" 30
10.3618732 44.7874656 "w179472605" "Abitazioni" 30
10.290482 44.8060318 "w179476428" "Abitazioni" 34
10.327786 44.8153495 "w182119982" "Abitazioni" 32
10.3503511 44.7849437 "w179098564" "Abitazioni" 30
10.3222943 44.8035825 "w182141633" "Abitazioni" 38
10.3377035 44.8154367 "w182122804" "Abitazioni" 30
10.3086865 44.8073528 "w179059186" "Abitazioni" 30
10.3065127 44.8051177 "r2398430" "Abitazioni" 30
10.3363046 44.7874769 "w1180255237" "Abitazioni" 34
10.2937416 44.8053681 "w129902920" "Abitazioni" 30
10.3163279 44.7592208 "w179625202" "Abitazioni" 32
10.3201178 44.8002048 "w179588512" "Abitazioni" 32
10.321898 44.7989694 "r2398343" "Abitazioni" 32
10.337582 44.81325 "w182136577" "Abitazioni" 30
10.3651729 44.8249525 "w182153961" "Abitazioni" 32
10.3587804 44.7897355 "w179476566" "Abitazioni" 30
10.3212012 44.8043371 "w182141875" "Abitazioni" 32
10.3553323 44.7548034 "w179422562" "Abitazioni" 30
10.3287738 44.7998518 "r2398124" "Abitazioni" 38
10.3389863 44.785906 "w1182064284" "Abitazioni" 30
10.3313002 44.7833612 "w179469970" "Abitazioni" 30
10.3136839 44.8165715 "w182118622" "Abitazioni" 34
10.321584 44.8312633 "w182122791" "Abitazioni" 32
10.3283276 44.7926205 "w1174721403" "Abitazioni" 30
10.3695027 44.784527 "w692105215" "Abitazioni" 30
10.3738097 44.7831432 "w179474033" "Abitazioni" 30
10.3433847 44.8088605 "w182137749" "Abitazioni" 30
10.3210109 44.7803731 "w179468104" "Abitazioni" 34
10.3443541 44.8240467 "w182154264" "Abitazioni" 36
10.309788 44.8120366 "w179059446" "Abitazioni" 32
10.3281567 44.7991266 "r2398375" "Abitazioni" 30
10.3315172 44.7960066 "w179585016" "Abitazioni" 34
10.305275 44.7907139 "w179468451" "Abitazioni" 32
10.3180472 44.8138326 "w179059532" "Abitazioni" 34
10.3407719 44.8236218 "w182122986" "Abitazioni" 30
10.3702688 44.771639 "w179477222" "Abitazioni" 30
10.3042001 44.8040782 "w179585611" "Abitazioni" 38
10.3393309 44.788716 "w1180260828" "Abitazioni" 30
10.3364971 44.7903805 "w1182029630" "Abitazioni" 32
10.341566 44.7848049 "w650254064" "Abitazioni" 30
10.3046887 44.7881374 "w179475867" "Abitazioni" 30
10.3482004 44.7807137 "w1133343573" "Abitazioni" 40
10.3317199 44.7979726 "r2398291" "Abitazioni" 30
10.3221783 44.8029655 "r2398274" "Abitazioni" 34
10.3653678 44.7559354 "w753349973" "Abitazioni" 32
10.3518879 44.8163719 "w182153572" "Abitazioni" 32
10.3155734 44.7593648 "w179623894" "Abitazioni" 32
10.3207132 44.7969637 "w179589409" "Abitazioni" 30
10.3073415 44.7792222 "w648938345" "Abitazioni" 30
10.3357823 44.8040715 "w182137608" "Abitazioni" 32
10.3432911 44.8302856 "w182126524" "Abitazioni" 38
10.3299794 44.7795564 "w179475982" "Abitazioni" 32
10.3244512 44.7862327 "w179469220" "Abitazioni" 30
10.3149911 44.7753512 "w179423512" "Abitazioni" 32
10.3689328 44.7805203 "w179473092" "Abitazioni" 30
10.3471041 44.8048606 "w179586672" "Abitazioni" 30
10.3162691 44.8072888 "w179059682" "Abitazioni" 40
10.3134316 44.7846004 "w179475364" "Abitazioni" 30
10.3540215 44.7872956 "w179100220" "Abitazioni" 30
10.3595815 44.7964776 "w179475183" "Abitazioni" 30
10.3244586 44.7793201 "w179474714" "Abitazioni" 32
10.305736 44.7963778 "w179470453" "Abitazioni" 32
10.3360921 44.8013428 "w179587130" "Abitazioni" 30
10.3016135 44.7776988 "w179292280" "Abitazioni" 30
10.3159657 44.7604772 "w179630284" "Abitazioni" 30
10.3305222 44.7860395 "w179469150" "Abitazioni" 32
10.3132245 44.7876992 "r1901607" "Abitazioni" 30
10.3407531 44.8107238 "w182136959" "Abitazioni" 30
10.3356136 44.7782238 "w1133259042" "Abitazioni" 32
10.3169168 44.8361468 "w182126244" "Abitazioni" 30
10.343311 44.7929796 "w179588702" "Abitazioni" 30
10.3266909 44.7934873 "w1140676798" "Abitazioni" 30
10.3433998 44.7714995 "w179474180" "Abitazioni" 30
10.320914 44.7810333 "w179475115" "Abitazioni" 30
10.36021 44.7901384 "w179477190" "Abitazioni" 32
10.3262613 44.7940882 "w1140676805" "Abitazioni" 30
10.3190934 44.8001456 "w179585280" "Abitazioni" 38
10.3161366 44.810325 "w182145434" "Abitazioni" 32
10.3338203 44.8006122 "w179590927" "Abitazioni" 30
10.3259972 44.7975715 "r2398310" "Abitazioni" 34
10.3510048 44.7899331 "w179098574" "Abitazioni" 32
10.3519517 44.7927723 "w179589823" "Abitazioni" 30
10.3134211 44.8097534 "w182145619" "Abitazioni" 32
10.3007943 44.788684 "w179470125" "Abitazioni" 32
10.3686317 44.7818187 "w179475371" "Abitazioni" 30
10.3324591 44.7953318 "w1179950834" "Abitazioni" 30
10.2830623 44.8226383 "w182145242" "Abitazioni" 30
10.3551737 44.8038115 "w179589582" "Abitazioni" 30
10.3416934 44.7846113 "w179468395" "Abitazioni" 30
10.313112 44.775327 "w179422379" "Abitazioni" 30
10.3196727 44.8030991 "w179585107" "Abitazioni" 32
10.3187389 44.7848913 "w179289665" "Abitazioni" 32
10.2926503 44.8064333 "w179475591" "Abitazioni" 30
10.2854822 44.7993783 "w179476939" "Abitazioni" 30
10.3347852 44.7955292 "w1179800119" "Abitazioni" 32
10.3294557 44.7977288 "r2398109" "Abitazioni" 30
10.3524213 44.7925835 "w179585775" "Abitazioni" 34
10.3216822 44.7767814 "w179476922" "Abitazioni" 36
10.3194759 44.7973238 "w179587943" "Abitazioni" 32
10.2866876 44.782226 "w179289469" "Abitazioni" 32
10.334468 44.803392 "r2398127" "Abitazioni" 30
10.3720376 44.7865805 "w179470146" "Abitazioni" 32
10.2952992 44.8118817 "w179477103" "Abitazioni" 32
10.333497 44.799713 "w179589716" "Abitazioni" 32
10.3323935 44.8003527 "r2514517" "Abitazioni" 32
10.3332854 44.8051486 "r9072057" "Abitazioni" 40
10.3660247 44.8141934 "w182153438" "Abitazioni" 32
10.3327076 44.8008826 "r2398267" "Abitazioni" 32
10.334759 44.8039353 "w182136573" "Abitazioni" 30
10.3311989 44.8038389 "w182136854" "Abitazioni" 38
10.333415 44.7886473 "w1180389485" "Abitazioni" 32
10.3605257 44.7844674 "w179475814" "Abitazioni" 30
10.3653771 44.787993 "w179469618" "Abitazioni" 34
10.3629204 44.7859092 "w179468277" "Abitazioni" 34
10.3303638 44.7996386 "w179590232" "Abitazioni" 30
10.3328474 44.8062331 "r2427014" "Abitazioni" 30
10.3615315 44.7965047 "w179468728" "Abitazioni" 32
10.3324988 44.8032338 "r2398426" "Abitazioni" 30
10.3280108 44.7880481 "w1138549309" "Abitazioni" 30
10.3410651 44.777599 "w179474359" "Abitazioni" 30
10.3180167 44.7966158 "w179590061" "Abitazioni" 32
10.3319323 44.8158953 "w182127104" "Abitazioni" 30
10.3477778 44.7862067 "w179098538" "Abitazioni" 30
10.3026383 44.7903549 "w179470110" "Abitazioni" 30
10.3015443 44.7947554 "w179584595" "Abitazioni" 30
10.3181776 44.7599286 "w655682038" "Abitazioni" 32
10.3207857 44.7824425 "w141866531" "Abitazioni" 44
10.3681963 44.7811029 "w179468619" "Abitazioni" 30
10.3443858 44.7761837 "w120789212" "Abitazioni" 32
10.310847 44.7643434 "w179630872" "Università" 30
10.3122391 44.7832702 "w179468293" "Abitazioni" 32
10.3049071 44.8081734 "w179059185" "Abitazioni" 30
10.2825697 44.7752813 "w179285352" "Abitazioni" 30
10.3330701 44.778693 "w179468849" "Abitazioni" 30
10.369016 44.7865452 "w179475475" "Abitazioni" 32
10.3282413 44.7945838 "w1140676834" "Abitazioni" 34
10.3610547 44.7937846 "w179470116" "Abitazioni" 30
10.3233412 44.8033403 "w1173980944" "Abitazioni" 32
10.3546319 44.7914349 "w179098842" "Abitazioni" 30
10.3502861 44.760084 "w179423687" "Abitazioni" 30
10.3203022 44.8023168 "w179585275" "Abitazioni" 38
10.3256457 44.7927274 "w1140673280" "Abitazioni" 30
10.3322916 44.7701516 "w179475279" "Abitazioni" 34
10.2885668 44.7786594 "w179286208" "Abitazioni" 30
10.3325828 44.8098263 "w182136638" "Abitazioni" 34
10.2938342 44.8098361 "w179470419" "Abitazioni" 38
10.3618995 44.783475 "w179474568" "Abitazioni" 34
10.3371777 44.8098483 "w182136922" "Abitazioni" 30
10.2982349 44.7879828 "w179471773" "Abitazioni" 30
10.3371943 44.8013718 "w179584715" "Abitazioni" 30
10.3352218 44.7832713 "w179473838" "Abitazioni" 34
10.2870065 44.8081753 "w179475810" "Abitazioni" 32
10.2880423 44.7891277 "w179475654" "Abitazioni" 34
10.3132789 44.7950656 "w179468525" "Abitazioni" 36
10.3483196 44.8149901 "w1188234558" "Abitazioni" 30
10.329845 44.7806553 "w179469073" "Abitazioni" 34
10.3183242 44.7945667 "w179587253" "Abitazioni" 34
10.3290348 44.7971248 "r2398361" "Abitazioni" 34
10.3163337 44.8022594 "w179584748" "Abitazioni" 32
10.3206742 44.7998494 "w179588638" "Abitazioni" 32
10.335809 44.7880467 "w1180255240" "Abitazioni" 30
10.3395264 44.7977617 "w179584477" "Abitazioni" 32
10.3437407 44.8095368 "w182136895" "Abitazioni" 30
10.3183368 44.7970397 "w179585610" "Abitazioni" 32
10.3317019 44.8080909 "w182148304" "Abitazioni" 30
10.3256485 44.7945457 "w1140676812" "Abitazioni" 34
10.3143762 44.8014666 "r2398213" "Abitazioni" 38
10.3432793 44.8302099 "w182126524" "Abitazioni" 36
10.325382 44.7904422 "w1140673232" "Abitazioni" 30
10.3235301 44.7699196 "w179469126" "Abitazioni" 30
10.3140109 44.7983477 "w179588266" "Abitazioni" 32
10.3105057 44.8120486 "w179059263" "Abitazioni" 32
10.3593944 44.7934745 "w179468214" "Abitazioni" 34
10.3080955 44.7829287 "w179422549" "Chiese" 30
10.3489437 44.794367 "w179585665" "Abitazioni" 30
10.3221088 44.8298737 "w182119637" "Abitazioni" 34
10.3321225 44.7979288 "r2398335" "Abitazioni" 34
10.3327846 44.8160259 "w182121104" "Abitazioni" 30
10.3229095 44.7861748 "w179477367" "Abitazioni" 30
10.3328597 44.7898404 "w1174628875" "Abitazioni" 30
10.3315842 44.8196685 "w182125786" "Abitazioni" 34
10.3286871 44.792448 "w1174721404" "Abitazioni" 30
10.3283215 44.7574156 "w179628694" "Abitazioni" 30
10.3597149 44.7849104 "w179473695" "Abitazioni" 34
10.3283343 44.8020448 "w179584537" "Abitazioni" 38
10.3224322 44.7682109 "w179285881" "Abitazioni" 32
10.3209619 44.781623 "w179477263" "Abitazioni" 32
10.3331392 44.8063276 "w182137215" "Abitazioni" 30
10.3217361 44.8029498 "r2398386" "Abitazioni" 32
10.3565437 44.8061714 "w179587087" "Abitazioni" 30
10.3231169 44.8030944 "w1173980947" "Abitazioni" 32
10.3503956 44.7783489 "w179098518" "Abitazioni" 30
10.3374856 44.7991697 "w1188034228" "Abitazioni" 32
10.3098006 44.8311578 "w182124249" "Abitazioni" 32
10.2870975 44.8102429 "w179475863" "Abitazioni" 30
10.3286956 44.784947 "w179473840" "Abitazioni" 30
10.3613814 44.7606245 "r2396044" "Abitazioni" 30
10.3095785 44.8093351 "w179059642" "Abitazioni" 30
10.3494152 44.7920803 "w179098857" "Abitazioni" 30
10.3320815 44.7970483 "w179585619" "Abitazioni" 30
10.328507 44.8116106 "w182138107" "Abitazioni" 32
10.3356793 44.8020493 "w179586919" "Abitazioni" 30
10.315504 44.7864014 "w179469217" "Abitazioni" 30
10.3127253 44.7911814 "r1085329" "Abitazioni" 34
10.2861308 44.7833836 "w179474109" "Abitazioni" 34
10.3444326 44.7841528 "w1138549261" "Abitazioni" 30
10.3522799 44.8155946 "w182153943" "Abitazioni" 34
10.3179164 44.7946952 "w179588585" "Abitazioni" 30
10.3731216 44.8196654 "w182120844" "Abitazioni" 30
10.3457917 44.7906375 "w613466626" "Abitazioni" 30
10.345988 44.7970198 "w179585594" "Abitazioni" 30
10.3386809 44.8080164 "w182136729" "Abitazioni" 30
10.3170164 44.7620595 "w142064648" "Abitazioni" 38
10.3489644 44.7848739 "r2390001" "Abitazioni" 34
10.3398187 44.8327272 "w182126525" "Abitazioni" 30
10.3286071 44.7991596 "w179586276" "Abitazioni" 30
10.2864275 44.7664084 "w179286745" "Abitazioni" 30
10.3585803 44.7882719 "w179470362" "Abitazioni" 32
10.3271167 44.7964618 "w179588264" "Abitazioni" 30
10.3313589 44.7807178 "w179469088" "Abitazioni" 34
10.2871062 44.8166075 "w182144926" "Abitazioni" 36
10.3669991 44.827541 "w182153398" "Abitazioni" 30
10.3461964 44.7896145 "w179098958" "Abitazioni" 36
10.3404856 44.8338329 "w182122390" "Abitazioni" 38
10.3144589 44.8177308 "w1189671721" "Abitazioni" 36
10.3191319 44.7920324 "w179476524" "Abitazioni" 36
10.3094352 44.7938375 "w179468930" "Abitazioni" 30
10.3393957 44.7888327 "w1180260828" "Abitazioni" 30
10.3349949 44.797274 "w179590284" "Chiese" 36
10.3149442 44.7866666 "w179470508" "Abitazioni" 32
10.3561821 44.7951276 "w179584819" "Abitazioni" 30
10.3281256 44.7669953 "w179471591" "Abitazioni" 38
10.3153312 44.7867158 "w179476944" "Abitazioni" 34
10.3174752 44.8002991 "w179589174" "Abitazioni" 32
10.3126232 44.7813364 "w179422480" "Abitazioni" 30
10.3380156 44.8033326 "w182137258" "Abitazioni" 30
10.292446 44.8083776 "w545845943" "Abitazioni" 40
10.3025792 44.7777956 "w179285343" "Abitazioni" 30
10.3249011 44.7937277 "w179589620" "Abitazioni" 32
10.3206761 44.7830569 "w179422378" "Abitazioni" 30
10.3499193 44.7805763 "w487121867" "Abitazioni" 30
10.3299325 44.7745568 "w179470585" "Abitazioni" 34
10.3342123 44.7990989 "w1188132606" "Abitazioni" 32
10.3378618 44.7997233 "w1178564288" "Abitazioni" 30
10.3287122 44.7918105 "w1174721401" "Abitazioni" 38
10.3339223 44.8028312 "w179585257" "Abitazioni" 30
10.3214095 44.794064 "w179589335" "Abitazioni" 30
10.3157759 44.7968982 "w179471556" "Abitazioni" 30
10.3536693 44.7824227 "w179098524" "Abitazioni" 30
10.3299578 44.8065411 "w182138186" "Abitazioni" 32
10.3336332 44.7991016 "r2398305" "Abitazioni" 32
10.3372464 44.8203254 "w182116451" "Abitazioni" 34
10.3282195 44.8019421 "r9066514" "Abitazioni" 34
10.2984046 44.8023756 "w179470159" "Abitazioni" 30
10.3417738 44.8141307 "w182116903" "Abitazioni" 32
10.3474912 44.7903032 "w179098508" "Abitazioni" 30
10.3152781 44.8102359 "w182145019" "Abitazioni" 34
10.314616 44.7936104 "w179468170" "Abitazioni" 32
10.3475897 44.7952482 "w179585495" "Abitazioni" 34
10.326477 44.7994664 "r2398387" "Abitazioni" 32
10.3037256 44.7917104 "w179477005" "Abitazioni" 30
10.3310421 44.7796097 "w179474941" "Abitazioni" 32
10.3161216 44.7650956 "w179628539" "Università" 34
10.3683396 44.7578747 "w179423198" "Abitazioni" 30
10.3704846 44.8123293 "w182123569" "Abitazioni" 30
10.3223167 44.7877059 "w179468660" "Abitazioni" 32
10.3653469 44.8168972 "w1193585195" "Abitazioni" 34
10.3479904 44.7998812 "w179585448" "Abitazioni" 38
10.3095776 44.8025249 "w179587670" "Abitazioni" 32
10.3374458 44.7822195 "w179468631" "Abitazioni" 30
10.331206 44.7698034 "w1133273315" "Abitazioni" 30
10.2854886 44.7992936 "w179476939" "Abitazioni" 36
10.3670823 44.7822423 "w179472124" "Abitazioni" 32
10.3374792 44.7991774 "w1188034227" "Abitazioni" 34
10.3477784 44.7942836 "w179586843" "Abitazioni" 30
10.3543239 44.7892048 "w179100215" "Abitazioni" 30
10.360355 44.7875666 "w179474731" "Abitazioni" 30
10.3475494 44.8137552 "w182153487" "Abitazioni" 32
10.3272146 44.8239519 "w182119567" "Abitazioni" 30
10.3191848 44.8017365 "w179584126" "Abitazioni" 32
10.3282103 44.7982125 "w179584084" "Abitazioni" 30
10.2907295 44.8097823 "w179476996" "Abitazioni" 32
10.3365148 44.8137471 "w182119296" "Abitazioni" 32
10.3158971 44.7971098 "w179470315" "Abitazioni" 30
10.3292379 44.789785 "w1140668136" "Abitazioni" 32
10.3371239 44.8030768 "r2398405" "Abitazioni" 32
10.3263615 44.7972361 "r2398412" "Abitazioni" 36
10.3484816 44.7823524 "w1133346204" "Abitazioni" 32
10.3665023 44.8160337 "r2427354" "Abitazioni" 30
10.3302704 44.804153 "w182136763" "Abitazioni" 38
10.3317061 44.7852713 "w179469195" "Abitazioni" 30
10.3020623 44.7721141 "w179423480" "Abitazioni" 30
10.3319237 44.8014184 "w179591050" "Abitazioni" 32
10.3315993 44.7984577 "w179585612" "Abitazioni" 30
10.2838323 44.8206185 "w182145293" "Abitazioni" 30
10.3516294 44.7854303 "w179098573" "Abitazioni" 30
10.3510518 44.7850972 "w179098563" "Abitazioni" 36
10.3176909 44.7939232 "w179586160" "Abitazioni" 30
10.3271008 44.8142581 "w182122139" "Abitazioni" 32
10.3350169 44.8042577 "w182136907" "Abitazioni" 30
10.3631587 44.7970821 "w179476258" "Abitazioni" 32
10.3323889 44.8196733 "w182126766" "Abitazioni" 30
10.3091418 44.7746891 "w179424108" "Abitazioni" 30
10.3595315 44.7922236 "w179469039" "Abitazioni" 30
10.3067419 44.7712751 "w139982992" "Abitazioni" 32
10.3244827 44.7707469 "w179477261" "Abitazioni" 30
10.3286038 44.7961825 "w179589270" "Abitazioni" 34
10.3396502 44.7714486 "w179473157" "Abitazioni" 32
10.2858966 44.7798258 "w562057585" "Abitazioni" 32
10.3242076 44.8152428 "w182117141" "Abitazioni" 34
10.3259204 44.8034481 "r2427102" "Abitazioni" 38
10.3341179 44.8104761 "w182138084" "Abitazioni" 30
10.3088182 44.8082384 "w179059333" "Abitazioni" 32
10.3285378 44.803335 "w182136755" "Abitazioni" 32
10.3388068 44.7886626 "w1179963840" "Abitazioni" 34
10.3315703 44.804776 "r2427068" "Abitazioni" 30
10.3081513 44.8303798 "w182117971" "Abitazioni" 34
10.3206587 44.7983155 "w179584703" "Abitazioni" 36
10.3274216 44.7871818 "r2396500" "Abitazioni" 30
10.3338009 44.8155457 "w182121823" "Abitazioni" 32
10.3103085 44.7830883 "w179475080" "Abitazioni" 30
10.3829965 44.812778 "w179476942" "Abitazioni" 32
10.319559 44.8027904 "w179588536" "Abitazioni" 32
10.3336924 44.8006525 "w651589545" "Abitazioni" 32
10.3556248 44.7554885 "w179422782" "Abitazioni" 32
10.3667887 44.783885 "w179469219" "Abitazioni" 30
10.3666026 44.8076286 "w179476314" "Abitazioni" 30
10.3363187 44.7994109 "w1188034285" "Abitazioni" 30
10.2936827 44.8092293 "w179475532" "Abitazioni" 30
10.331894 44.8160109 "w182121360" "Abitazioni" 36
10.3287877 44.7888858 "w1140668141" "Abitazioni" 32
10.3186056 44.7973573 "w179586004" "Abitazioni" 32
10.3240753 44.7791715 "w139616879" "Abitazioni" 30
10.351427 44.7547425 "w179422984" "Abitazioni" 30
10.3301889 44.7989169 "r2398137" "Abitazioni" 34
10.3328988 44.8063411 "w182137602" "Abitazioni" 30
10.3632983 44.7923226 "w932004590" "Abitazioni" 30
10.3469235 44.7757553 "w179098595" "Abitazioni" 30
10.3225023 44.8445529 "w182119682" "Abitazioni" 30
10.3357145 44.7920031 "w1184403692" "Abitazioni" 34
10.3293011 44.7994744 "r2398239" "Abitazioni" 32
10.3426402 44.8064712 "w179588628" "Abitazioni" 30
10.3549239 44.8044883 "w549766924" "Abitazioni" 34
10.3418624 44.8138336 "w182116600" "Abitazioni" 30
10.3300285 44.8060234 "w182137951" "Abitazioni" 30
10.3083379 44.766664 "w142064673" "Abitazioni" 30
10.3337575 44.8113528 "w182136615" "Abitazioni" 30
10.325949 44.7904087 "w1140668181" "Abitazioni" 34
10.3361914 44.8094565 "w182138199" "Abitazioni" 34
10.3505084 44.7880785 "w179100248" "Abitazioni" 30
10.309277 44.8067845 "w179059732" "Abitazioni" 30
10.3348895 44.8100043 "w182137235" "Abitazioni" 34
10.2894406 44.8171191 "w182145184" "Abitazioni" 30
10.3033052 44.7714811 "w139988265" "Abitazioni" 32
10.3505385 44.7533653 "w204865865" "Abitazioni" 30
10.3485198 44.7896549 "w179098489" "Abitazioni" 30
10.315599 44.794471 "w179468552" "Abitazioni" 30
10.3124183 44.7808247 "w179424236" "Abitazioni" 30
10.3527795 44.816503 "w182153316" "Abitazioni" 30
10.3294981 44.7983862 "r2398133" "Abitazioni" 30
10.3128731 44.7847864 "w179471683" "Abitazioni" 32
10.3040717 44.8041975 "w179585611" "Abitazioni" 30
10.3344414 44.7775002 "w692037437" "Abitazioni" 36
10.353281 44.7654512 "w179424116" "Abitazioni" 32
10.3395899 44.8020867 "w179587337" "Abitazioni" 32
10.3088299 44.7958617 "w179470552" "Abitazioni" 32
10.3279133 44.803531 "w182137920" "Abitazioni" 32
10.3019268 44.8001736 "w179586410" "Abitazioni" 30
10.356003 44.7807963 "w688724676" "Abitazioni" 30
10.310144 44.782555 "w179471654" "Abitazioni" 32
10.3165616 44.794343 "w179589469" "Abitazioni" 30
10.3349184 44.8016506 "w1186830649" "Abitazioni" 32
10.3537162 44.7709561 "w179422531" "Chiese" 32
10.3102239 44.7770166 "w179422836" "Abitazioni" 32
10.3155097 44.7861296 "w179473925" "Abitazioni" 34
10.3348369 44.7994673 "w1188132597" "Abitazioni" 32
10.3315299 44.7771497 "w1140615466" "Abitazioni" 30
10.360106 44.7910985 "w179469237" "Abitazioni" 34
10.3286944 44.7995204 "w179588086" "Abitazioni" 30
10.3320075 44.7738746 "w1140615458" "Abitazioni" 30
10.341991 44.7950686 "w179588538" "Abitazioni" 30
10.3275464 44.7912511 "w1174761941" "Abitazioni" 30
10.3421558 44.7704738 "w179470642" "Abitazioni" 30
10.3180722 44.796561 "w738904484" "Abitazioni" 32
